codigo_sku,nome_projeto,segmentacao_prioridade,dias_com_ruptura,taxa_ruptura,primeira_data_ruptura,ultima_data_ruptura,qte_eventos_ruptura,status_ultimo_dia
BTB0069,BikePoa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0264,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0462,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0149-1,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0069N,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBET0227,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0461,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0150-1,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0069N,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0149,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0461,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0231,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0461,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0024,BikePE,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0460,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0273,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0458,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0244,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1209,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0234,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0456,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0097,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0454,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0264,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0454,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0443,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0070N,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0260,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1209,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1206,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0453,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0262,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0451,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0275,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0451,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0256,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0450,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1401,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0450,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0248,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0450,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0501,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0072,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0242,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0450,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1203,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0448,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0231,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0448,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0188,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0448,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0221,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1205,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0183,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0446,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0215,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0445,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0432,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0075,BikeCuritiba,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0211,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0445,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1201,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0075,BikeSSA,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0204,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0076,BikeBSB,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0177,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0076,BikePE,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0198,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0445,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0032,BikeBSB,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0444,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0192,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0077,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0347,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0077,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0188,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0077,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0032,BikePoa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0443,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0281,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0443,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0156,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0443,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0182,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0078N,BikePE,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0122,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0442,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0178,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0078N,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0425,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0442,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0177,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0442,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1194,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0079,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0175,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0080,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0141,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0441,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0169,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0441,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
PTI0033,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1195,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0159,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0081,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
PATB032,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0438,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0154,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0438,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1192,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0433,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0149,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0082,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0299,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0082,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0147,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0431,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0134,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0430,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0144,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0430,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0087N,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0429,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0141,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0082N,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0107,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0083,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0138,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0084,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0317,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0428,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0132,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0428,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0047,BikeBSB,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0427,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0127,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBET0234,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0576,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0084N,BikeSSA,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0123,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0425,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0110-2,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0425,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0121,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0425,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0345,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0085,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0423,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0424,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0050,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0085N,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0113,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1187,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0403,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1186,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0319,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0085N-1,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0112,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0086,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0336,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0420,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0517,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0418,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0104,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0416,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0049,BikePoa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0111-2,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0101,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0414,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0113,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0413,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0346,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0087,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFN0115,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0411,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0348,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0087,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0087,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0087N,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0100,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0411,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1303,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0087N,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0098,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0088,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0092,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0409,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0518,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0088,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1182,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0088,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0095,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0408,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0075,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0407,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0090,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0406,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0052,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0406,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0532,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0406,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0003,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0089,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0537,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0406,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1173,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0405,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0541,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0405,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0064,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0404,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0546,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0403,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE2401,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0401,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0550,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0400,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0375,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0390,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0556,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0390,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1172,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0384,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0560,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0090N,BikeSSA,A,17,1,2026-02-07,2026-02-23,1,em ruptura
PATB046,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0091,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0069,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0384,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
PTI0009,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0384,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0569,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0091,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0072,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0382,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0573,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0091N,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0065,BikeBSB,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0091N,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0578,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0091N,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0006,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0382,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0583,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0382,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBET0238-1,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0382,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0060,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0092-N,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0367,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0092-N,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0595,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0381,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1170,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0381,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0046,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0379,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0139,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0378,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0046,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0376,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
PATB042,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0095,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0618,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0376,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FROTA0001,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0376,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETBN0087,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0376,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0008,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0095N,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
ETBN0201C,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0095N,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0014,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0375,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETBN0207,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0375,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0133-2,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0375,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FATCOND,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0375,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0362,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0374,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FATLOCAC,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0374,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0011,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0374,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FATLOCEQUIP,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0374,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE12013,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0372,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FATLOCESP,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0371,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0070,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0371,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FATLOCVEI,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0370,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0048,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0099,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
FBBT0001,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0099,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BII0022,BikeCuritiba,A,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0100,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
